0   0.0542355   0.0482605   0.0546235 
1   0.0506089   0.0627596   0.0561111 
2   0.0396675   0.0359368   0.0387736 
3   0.0270702   0.0280715   0.0197618 
4   0.0300414   0.0215479   0.016233 
5   0.0315048   0.0151568   0.0180119 
6   0.028861   0.0125092   0.0212316 
7   0.0267595   0.0125376   0.0243514 
8   0.0275292   0.0146361   0.0269492 
9   0.0274043   0.0171058   0.0279031 
10   0.0274322   0.0195728   0.0283772 
11   0.0302217   0.0204964   0.0268072 
12   0.031658   0.0208565   0.0250534 
13   0.0318334   0.0212028   0.0259478 
14   0.0347803   0.0208623   0.0267125 
15   0.0369549   0.0196076   0.0274726 
16   0.0376644   0.0184273   0.0288035 
17   0.0369442   0.0187356   0.0296573 
18   0.0366511   0.0204429   0.0321522 
19   0.0358713   0.0216828   0.0335643 
20   0.0348196   0.0227851   0.0340129 
21   0.0365378   0.0243806   0.0352062 
22   0.0379337   0.0252001   0.0332373 
23   0.0363655   0.0245583   0.0322317 
24   0.035342   0.0228092   0.0314962 
25   0.0348995   0.0219766   0.0309416 
26   0.0326307   0.0223796   0.0309443 
27   0.0326749   0.022873   0.032173 
28   0.0332528   0.0232142   0.0316129 
29   0.0331942   0.023419   0.0302718 
30   0.0332556   0.0224888   0.0289807 
31   0.0343622   0.0237242   0.0295004 
32   0.0356538   0.0236022   0.0304173 
33   0.0356317   0.0218888   0.0316712 
34   0.034702   0.0203668   0.0317363 
35   0.0355236   0.0220705   0.0329337 
36   0.0353939   0.0238476   0.0345465 
37   0.0349494   0.0236666   0.0345327 
38   0.0350126   0.0222679   0.0338938 
39   0.0353888   0.0232366   0.0321794 
40   0.0357093   0.0237813   0.0307555 
41   0.0348381   0.0252375   0.0300392 
42   0.0344487   0.0237639   0.0297326 
43   0.0338134   0.0219343   0.0299391 
44   0.033472   0.0218107   0.0308481 
45   0.0341178   0.0232188   0.0319087 
46   0.0360513   0.0247006   0.0327442 
47   0.0370692   0.0239939   0.0329279 
48   0.0386507   0.0229213   0.033374 
49   0.0398276   0.0227621   0.0345424 
50   0.0393605   0.0228242   0.0347552 
51   0.0388631   0.0248651   0.0352139 
52   0.0365685   0.0249427   0.0347729 
53   0.0365097   0.0248788   0.0338252 
54   0.0380967   0.0257415   0.0333962 
55   0.0370312   0.0246016   0.0338318 
56   0.0371896   0.0234522   0.0329397 
57   0.0368206   0.0242141   0.0338667 
58   0.036742   0.023899   0.0333554 
59   0.0366081   0.0235732   0.0320186 
60   0.0364534   0.023979   0.032139 
61   0.0348609   0.0234097   0.0332065 
62   0.0354442   0.0235636   0.0329437 
63   0.0360127   0.0235901   0.0316302 
64   0.0359212   0.023763   0.0320025 
65   0.0372928   0.0231237   0.0325675 
66   0.0384909   0.0232265   0.0325309 
67   0.0384352   0.0239879   0.0335649 
68   0.0367867   0.0243553   0.03392 
69   0.035432   0.0247752   0.0339994 
70   0.034345   0.024142   0.033461 
71   0.0351988   0.0241288   0.0335001 
72   0.0367369   0.0244918   0.0332359 
73   0.0388486   0.0244278   0.0332278 
74   0.0383772   0.0233338   0.0330273 
75   0.0392628   0.0242099   0.0346108 
76   0.0391528   0.0235184   0.0356118 
77   0.0395859   0.0246689   0.0361307 
78   0.0378435   0.0249327   0.0356526 
79   0.0365369   0.0251404   0.0340953 
80   0.0346092   0.0241803   0.0316357 
81   0.0359326   0.0244568   0.0314724 
82   0.0366276   0.0239996   0.0323193 
83   0.0376551   0.0242093   0.034013 
84   0.0383145   0.023532   0.034271 
85   0.0383379   0.0251409   0.0342068 
86   0.037857   0.0255055   0.0346515 
87   0.0374673   0.0251882   0.033496 
88   0.0382846   0.0251865   0.0332601 
89   0.0380611   0.0246911   0.0332276 
90   0.0380199   0.0247196   0.0336122 
91   0.0372486   0.0246208   0.0337016 
92   0.0389429   0.0248878   0.0340835 
93   0.03936   0.0242609   0.0345944 
94   0.0400423   0.0249583   0.0343225 
95   0.0392706   0.0248843   0.0353343 
96   0.0380365   0.0254385   0.0363897 
97   0.037702   0.0252646   0.0349847 
98   0.0381965   0.0259387   0.0320219 
99   0.0396613   0.0256177   0.031469 
