40   0.145638   0.271044   0.147081  0.197469 0.180181 0.0585875 0.0723766 0.0353034 0.0734014 0.0459507 0.0600152 
41   0.14485   0.273913   0.145256  0.198944 0.179831 0.0572062 0.0639001 0.0335509 0.071984 0.0442792 0.0593846 
42   0.144156   0.277056   0.143269  0.200356 0.179269 0.0558937 0.0678288 0.0327431 0.0735769 0.0416575 0.0620721 
43   0.142744   0.2798   0.141788  0.20185 0.178987 0.0548312 0.0678951 0.0325521 0.072111 0.0403344 0.0595823 
44   0.142025   0.282625   0.140475  0.203119 0.178306 0.05345 0.0669907 0.0304682 0.0695142 0.0396334 0.0575459 
45   0.1412   0.285831   0.138187  0.203987 0.177819 0.052975 0.0659655 0.0295002 0.071276 0.0402474 0.0575555 
46   0.140263   0.289106   0.136887  0.205194 0.177031 0.0515188 0.0663952 0.02742 0.0682497 0.0379006 0.0554286 
47   0.139056   0.2924   0.134731  0.206319 0.176294 0.0512 0.0644328 0.0269797 0.0709981 0.0384697 0.0560282 
48   0.1383   0.295494   0.132925  0.208044 0.174906 0.0503313 0.0626096 0.0275522 0.0715313 0.0357154 0.0582125 
49   0.137931   0.2984   0.13125  0.20945 0.173956 0.0490125 0.0648048 0.0270099 0.0690709 0.0350888 0.0579596 
50   0.136712   0.301187   0.129581  0.21115 0.172831 0.0485375 0.0612171 0.0263698 0.0700476 0.0350024 0.0557611 
51   0.135962   0.303981   0.127637  0.213069 0.172069 0.0472813 0.0613514 0.0255447 0.0675252 0.0341286 0.0555817 
52   0.13585   0.30695   0.125269  0.214825 0.170281 0.046825 0.0573228 0.0247959 0.0714915 0.0329706 0.0572082 
53   0.134881   0.3101   0.123519  0.21605 0.16965 0.0458 0.0618329 0.0234362 0.0680537 0.0323519 0.0553129 
54   0.134294   0.313238   0.121569  0.217744 0.168563 0.0445938 0.0591724 0.0235206 0.0677529 0.0295938 0.0532714 
55   0.134169   0.315325   0.119788  0.2195 0.167206 0.0440125 0.05622 0.0237639 0.0646753 0.0298803 0.0542825 
56   0.133988   0.317656   0.118288  0.220719 0.165394 0.0439563 0.057437 0.0238841 0.0653762 0.0301822 0.0552088 
57   0.13375   0.319412   0.116187  0.2229 0.164275 0.043475 0.0572815 0.0245352 0.0687943 0.0290245 0.0533953 
58   0.133325   0.321756   0.114144  0.224963 0.16285 0.0429625 0.056215 0.0232849 0.0675632 0.0278712 0.0555851 
59   0.132756   0.324181   0.112787  0.226631 0.1615 0.0421438 0.057238 0.0220275 0.0643377 0.0286992 0.0561483 
60   0.132362   0.326094   0.111406  0.228494 0.159875 0.0417688 0.0540464 0.0218628 0.0610108 0.0259507 0.0552245 
61   0.132619   0.328087   0.110044  0.230356 0.158 0.0408938 0.0531212 0.0223862 0.0641795 0.0265598 0.0556294 
62   0.132387   0.329612   0.108637  0.231944 0.1562 0.0412188 0.0510392 0.0226312 0.0594082 0.0269962 0.0539557 
63   0.132175   0.332037   0.107475  0.233756 0.154506 0.04005 0.0547163 0.0204596 0.0632263 0.0247097 0.0539773 
64   0.1316   0.333788   0.106644  0.235731 0.15295 0.0392875 0.0536694 0.0213831 0.0610607 0.0239566 0.0554589 
65   0.131131   0.335719   0.105519  0.23755 0.151175 0.0389063 0.0538564 0.0217017 0.0602473 0.0242066 0.0555329 
66   0.1309   0.3376   0.104112  0.239556 0.149431 0.0384 0.0539536 0.0211673 0.0621927 0.0245738 0.0556888 
67   0.130719   0.339062   0.102556  0.241212 0.14755 0.0389 0.0511841 0.0211234 0.0636331 0.025255 0.0567569 
68   0.130612   0.340994   0.101256  0.243319 0.145588 0.0382312 0.0501076 0.0205714 0.0616735 0.0229051 0.0560403 
69   0.130438   0.342338   0.100519  0.245537 0.144181 0.0369875 0.0497655 0.0209131 0.0590087 0.0230665 0.0537907 
70   0.130131   0.343919   0.0995562  0.247375 0.142888 0.0361312 0.0483469 0.0205207 0.0608717 0.0222471 0.0534484 
71   0.129963   0.3452   0.0979375  0.249325 0.1411 0.036475 0.0503338 0.0200629 0.0638458 0.0220313 0.0544572 
72   0.130112   0.346444   0.0968813  0.251594 0.139363 0.0356062 0.0476099 0.019753 0.0578175 0.020731 0.0537296 
73   0.130081   0.3474   0.0963062  0.253881 0.1373 0.0350312 0.0460659 0.0201692 0.0560609 0.0204695 0.0549377 
74   0.130294   0.348356   0.0949375  0.256019 0.135581 0.0348125 0.0455004 0.0201137 0.0595107 0.0198173 0.0530317 
75   0.130294   0.349281   0.0938188  0.258081 0.133719 0.0348063 0.0454742 0.0198611 0.0580645 0.020311 0.0549947 
76   0.130394   0.349838   0.0930437  0.260675 0.132031 0.0340188 0.0467214 0.0200948 0.0577576 0.0191558 0.053377 
77   0.130225   0.350331   0.092275  0.262656 0.130531 0.0339813 0.0453434 0.0196877 0.0598509 0.0199722 0.0535858 
78   0.130288   0.35135   0.09135  0.26465 0.129413 0.03295 0.0443943 0.0188215 0.0570983 0.0193218 0.0497486 
79   0.130263   0.351706   0.0902312  0.266738 0.128337 0.032725 0.0431738 0.0205635 0.058566 0.018822 0.0514344 
80   0.130844   0.352044   0.0891813  0.268694 0.126869 0.0323687 0.0424623 0.020365 0.0570756 0.0179718 0.0524983 
81   0.130969   0.352212   0.0881875  0.2707 0.1252 0.0327313 0.0434201 0.020594 0.0590791 0.0186783 0.0552737 
82   0.131075   0.3529   0.0874812  0.272512 0.123563 0.0324687 0.0416607 0.0193953 0.0584692 0.0187477 0.0528654 
83   0.131087   0.353463   0.086575  0.274637 0.122387 0.03185 0.0408163 0.0193752 0.061156 0.0176368 0.0505311 
84   0.131206   0.35345   0.0855313  0.276956 0.121231 0.031625 0.0412892 0.0202108 0.0586919 0.0169769 0.0521908 
85   0.131362   0.353419   0.084325  0.279512 0.1203 0.0310812 0.0394894 0.0203883 0.0599927 0.015729 0.0516059 
86   0.131994   0.353481   0.0830437  0.281619 0.119188 0.030675 0.037111 0.0196297 0.0595909 0.0162783 0.0504988 
87   0.132275   0.35335   0.0823437  0.283363 0.117706 0.0309625 0.0387329 0.01975 0.056973 0.0168224 0.0485579 
88   0.132825   0.353256   0.0812563  0.28555 0.1167 0.0304125 0.0384615 0.0203233 0.062315 0.0157925 0.0504434 
89   0.132769   0.353294   0.0804  0.287594 0.115788 0.0301562 0.039808 0.0199395 0.05938 0.0161312 0.0503428 
90   0.133281   0.352838   0.0796875  0.289881 0.114619 0.0296937 0.0381302 0.0205565 0.0572139 0.0156036 0.0488503 
91   0.133725   0.352081   0.0788375  0.291662 0.113419 0.030275 0.0374678 0.0213802 0.0595294 0.0162351 0.0491848 
92   0.134387   0.35155   0.0779187  0.294131 0.11215 0.0298625 0.0376239 0.0203788 0.0580308 0.0160288 0.0521298 
93   0.134719   0.351112   0.077225  0.296481 0.110512 0.02995 0.0372523 0.0203563 0.0579931 0.0152568 0.0531654 
94   0.134919   0.350281   0.0763812  0.299081 0.109825 0.0295125 0.0376711 0.0203816 0.0570573 0.0147775 0.0481846 
95   0.1358   0.34925   0.0757375  0.300956 0.109056 0.0292 0.0347895 0.0208404 0.0591605 0.0146908 0.0486 
96   0.136456   0.349069   0.074675  0.303163 0.107988 0.02865 0.035162 0.0202219 0.0609011 0.0142255 0.0485988 
97   0.137219   0.348494   0.0739687  0.305144 0.107275 0.0279 0.0347639 0.0201071 0.0564948 0.0145755 0.0476907 
98   0.13755   0.34755   0.073225  0.307156 0.106088 0.0284312 0.0339786 0.0209832 0.0547529 0.0145423 0.049464 
99   0.137988   0.347081   0.0728  0.3092 0.105269 0.0276625 0.0329426 0.0195835 0.057016 0.0140808 0.049134 
100   0.138044   0.346075   0.072175  0.311325 0.104112 0.0282687 0.0351028 0.0212666 0.0553743 0.0140484 0.0510598 
101   0.138488   0.344975   0.0716438  0.313619 0.103669 0.0276063 0.0327342 0.0209492 0.0552477 0.0139926 0.0450834 
102   0.139038   0.343819   0.07145  0.315694 0.102712 0.0272875 0.0334868 0.0210341 0.0499869 0.0134917 0.0475071 
103   0.139294   0.342994   0.071025  0.317531 0.101919 0.0272375 0.0333993 0.0194143 0.0558083 0.0143929 0.0470366 
104   0.139506   0.342131   0.0705812  0.319638 0.101169 0.026975 0.0340109 0.0199894 0.0543823 0.014349 0.0456246 
105   0.140063   0.340744   0.0701438  0.32165 0.1003 0.0271 0.0329734 0.0207157 0.0525104 0.0132181 0.0465806 
106   0.140719   0.339369   0.0696937  0.324081 0.0993062 0.0268313 0.0316823 0.0211669 0.0528379 0.0128828 0.0484796 
107   0.141219   0.337594   0.0695875  0.326556 0.0982937 0.02675 0.0326005 0.0216394 0.052103 0.0126126 0.0487129 
108   0.141594   0.336144   0.06925  0.328969 0.0978125 0.0262313 0.0322638 0.0214015 0.0520927 0.0135122 0.045654 
109   0.142369   0.334925   0.0691812  0.330788 0.096825 0.0259125 0.03081 0.0207315 0.049639 0.0133941 0.0497125 
110   0.142625   0.333594   0.0692  0.333137 0.0959312 0.0255125 0.0328373 0.0204523 0.0502304 0.0122435 0.0467983 
111   0.143406   0.331769   0.0689  0.335244 0.09495 0.0257313 0.0301052 0.0215082 0.0500361 0.0122509 0.0477556 
112   0.144006   0.330037   0.0684375  0.33775 0.0936437 0.026125 0.029331 0.0214758 0.0521589 0.0126401 0.0506187 
113   0.144569   0.328575   0.0677125  0.339537 0.0928188 0.0267875 0.0304674 0.0215316 0.0534247 0.0126203 0.0479877 
114   0.145712   0.326806   0.0675937  0.342206 0.0917687 0.0259125 0.0303921 0.0215894 0.0527044 0.0120016 0.0511077 
115   0.146256   0.324931   0.0673563  0.344863 0.0908313 0.0257625 0.0286094 0.0214385 0.0498382 0.012182 0.050126 
116   0.146831   0.323275   0.0672625  0.346925 0.0897625 0.0259438 0.0286313 0.0224086 0.0488076 0.0130124 0.0509186 
117   0.147106   0.321713   0.0672375  0.349025 0.0888 0.0261187 0.0300941 0.0214021 0.0449731 0.0120523 0.0504804 
118   0.147825   0.319987   0.0671125  0.351544 0.08785 0.0256813 0.0282959 0.0216808 0.0462911 0.0122484 0.0522241 
119   0.148413   0.318731   0.06675  0.353569 0.0868312 0.0257062 0.0282851 0.0208211 0.0516856 0.0125162 0.0512237 
120   0.149075   0.317475   0.0664187  0.355662 0.0861563 0.0252125 0.0279626 0.0204914 0.0494382 0.0128511 0.0501691 
121   0.149762   0.315744   0.066575  0.357588 0.08515 0.0251812 0.0273772 0.0215765 0.0469559 0.0118968 0.0509975 
122   0.15045   0.313919   0.06625  0.359513 0.0843875 0.0254812 0.029672 0.0221105 0.0499437 0.0122872 0.0495449 
123   0.151113   0.312013   0.0661438  0.361687 0.0837 0.0253437 0.0292871 0.0217015 0.0461321 0.01243 0.0495482 
124   0.152188   0.310387   0.0661063  0.363619 0.0826438 0.0250563 0.0266771 0.0217139 0.0447888 0.0121479 0.0528674 
125   0.152987   0.308925   0.0661875  0.365506 0.0821313 0.0242625 0.0266119 0.0214047 0.046516 0.0117568 0.0460561 
126   0.153562   0.307281   0.0661875  0.367088 0.0813813 0.0245 0.0269221 0.0221939 0.0445703 0.0125682 0.0503006 
127   0.154325   0.305431   0.0660812  0.369225 0.0807563 0.0241812 0.0275132 0.0217431 0.0468366 0.0122757 0.0483834 
128   0.155119   0.303606   0.065925  0.370862 0.0798688 0.0246187 0.0263648 0.0214656 0.0474794 0.0121369 0.051157 
129   0.156081   0.30235   0.0659187  0.372425 0.078925 0.0243 0.0252226 0.020977 0.0468335 0.0124541 0.0529775 
130   0.156775   0.300913   0.06585  0.373956 0.0779625 0.0245437 0.0252673 0.0208161 0.0454158 0.0123347 0.0518689 
131   0.157656   0.298812   0.0660875  0.37595 0.0773375 0.0241563 0.0259129 0.023221 0.0448937 0.0123845 0.0500241 
132   0.158544   0.297419   0.0665313  0.377075 0.0768 0.0236312 0.0248167 0.0203932 0.0423681 0.013416 0.0483271 
133   0.159375   0.295563   0.0664625  0.378588 0.0764375 0.023575 0.0242835 0.020825 0.0443401 0.0131274 0.0456543 
134   0.160744   0.293656   0.06685  0.380088 0.0757125 0.02295 0.0223137 0.0213153 0.0394019 0.0125136 0.0493868 
135   0.161294   0.291662   0.067125  0.381675 0.074975 0.0232688 0.025662 0.0221986 0.040015 0.0129082 0.0491167 
136   0.162263   0.289669   0.0672688  0.383263 0.07455 0.0229875 0.0249932 0.0215789 0.0391993 0.0128545 0.0462654 
137   0.163112   0.287631   0.0678125  0.384288 0.0739438 0.0232125 0.0248055 0.0223531 0.0380006 0.013796 0.0475352 
138   0.164206   0.286125   0.0682312  0.385319 0.0733437 0.022775 0.0244846 0.0208166 0.0389862 0.0132388 0.0459809 
139   0.165319   0.283925   0.0684562  0.386075 0.0729063 0.0233188 0.0231797 0.0223242 0.0402125 0.0135764 0.0474648 
140   0.166263   0.281838   0.0683062  0.387594 0.0726125 0.0233875 0.0235908 0.0218808 0.0452844 0.0126433 0.0438063 
141   0.167306   0.280206   0.06865  0.388425 0.0719625 0.02345 0.0227051 0.0214663 0.0407174 0.0138837 0.0485454 
142   0.1681   0.27855   0.0691688  0.389406 0.0719875 0.0227875 0.0244312 0.0219927 0.0398762 0.0130495 0.0450756 
143   0.169288   0.276612   0.0693688  0.39015 0.0717312 0.02285 0.0222338 0.0221684 0.0389446 0.0142525 0.0447994 
144   0.170719   0.274213   0.0692688  0.390719 0.0716312 0.02345 0.0219671 0.023589 0.0426165 0.014818 0.0424327 
145   0.17195   0.272381   0.0694437  0.391987 0.0711125 0.023125 0.0212704 0.022747 0.0425877 0.0134208 0.0474653 
146   0.172844   0.270112   0.0695438  0.393006 0.071 0.0234938 0.0227537 0.0238407 0.0409504 0.0139673 0.0432413 
147   0.174162   0.267731   0.070275  0.393975 0.07055 0.0233063 0.0218767 0.0236707 0.0376562 0.0138516 0.0430458 
148   0.175156   0.2656   0.0707125  0.394781 0.0703625 0.0233875 0.0219981 0.0236244 0.0371754 0.0147852 0.0432318 
149   0.176444   0.263506   0.0710375  0.395631 0.070225 0.0231562 0.0231936 0.0236728 0.0389783 0.0142642 0.042281 
150   0.177631   0.261544   0.0714687  0.396019 0.0699313 0.0234062 0.022493 0.0232679 0.0381841 0.0147549 0.0407618 
151   0.178656   0.259113   0.0720625  0.396388 0.0698813 0.0239 0.0225186 0.024255 0.0341058 0.015719 0.0425418 
152   0.179994   0.256794   0.0726062  0.3965 0.0702563 0.02385 0.0220745 0.023759 0.0380746 0.0156728 0.0373848 
153   0.181081   0.254962   0.073275  0.396788 0.070325 0.0235688 0.0219105 0.0231703 0.0340019 0.015495 0.0390535 
154   0.182163   0.252437   0.0742375  0.396913 0.0704313 0.0238187 0.0224692 0.0239741 0.0325827 0.0157042 0.0404373 
155   0.183487   0.250138   0.0748438  0.397069 0.0706563 0.0238062 0.022576 0.0240158 0.0356121 0.0162189 0.0407312 
156   0.184356   0.248062   0.0758313  0.397137 0.0710687 0.0235438 0.024593 0.0243366 0.0343215 0.015882 0.0392747 
157   0.185544   0.245781   0.0766875  0.397181 0.071175 0.0236313 0.0222056 0.025296 0.0328855 0.0162255 0.040102 
158   0.186569   0.243475   0.0775  0.397356 0.0711125 0.0239875 0.0231078 0.024946 0.0324368 0.0156415 0.0412715 
159   0.187881   0.241425   0.0783313  0.397525 0.0711375 0.0237 0.0230478 0.0238474 0.0343548 0.0166727 0.0408683 
160   0.189037   0.239444   0.0794187  0.397594 0.0707875 0.0237188 0.0221882 0.023558 0.0307987 0.0160839 0.0437533 
161   0.189781   0.237369   0.0802812  0.397319 0.0711375 0.0241125 0.0242346 0.0239096 0.0310852 0.016647 0.0382306 
162   0.191506   0.235519   0.08085  0.397263 0.07085 0.0240125 0.0213074 0.0243819 0.0337875 0.0156675 0.0446319 
163   0.192575   0.233275   0.081925  0.397556 0.0706563 0.0240125 0.0228126 0.024998 0.0300711 0.0162204 0.0395201 
164   0.193875   0.231588   0.0828563  0.3973 0.0709313 0.02345 0.0215825 0.0237649 0.0312786 0.0167744 0.0384785 
165   0.195119   0.22965   0.0839312  0.396594 0.0710188 0.0236875 0.0209542 0.0236951 0.0300973 0.0178392 0.0398273 
166   0.196112   0.228006   0.0849938  0.396112 0.07085 0.023925 0.0223902 0.0232963 0.0304565 0.0167205 0.0406583 
167   0.197294   0.226194   0.0859937  0.395744 0.0707062 0.0240687 0.0224998 0.0236561 0.028605 0.0178926 0.0429605 
168   0.198369   0.224662   0.0871688  0.395112 0.0707688 0.0239188 0.0224918 0.022851 0.0289992 0.0178304 0.0401308 
169   0.199675   0.223263   0.0885375  0.394713 0.0707563 0.0230562 0.0214563 0.0231458 0.0263139 0.0171154 0.0383291 
170   0.200625   0.221488   0.0894313  0.394469 0.0703813 0.0236062 0.0224427 0.023039 0.0283778 0.0173069 0.0461973 
171   0.201694   0.219938   0.0908812  0.393506 0.0702813 0.0237 0.0203427 0.0233083 0.0260675 0.0184267 0.0400497 
172   0.2025   0.218506   0.0927  0.392925 0.070225 0.0231437 0.0221561 0.0232452 0.0250327 0.0175982 0.0410849 
173   0.203263   0.21685   0.093975  0.391781 0.0703437 0.0237875 0.0224074 0.0234833 0.026699 0.0184514 0.0380028 
174   0.204081   0.21545   0.0953875  0.390931 0.070125 0.024025 0.0226616 0.0232303 0.028199 0.0181224 0.0447801 
175   0.204919   0.214025   0.0969562  0.389675 0.06995 0.024475 0.0229382 0.0235553 0.0276504 0.0190411 0.0416221 
176   0.20585   0.212581   0.0981687  0.388725 0.070275 0.0244 0.0220819 0.0245298 0.0250757 0.0192468 0.0404753 
177   0.207056   0.211181   0.0998312  0.387525 0.07045 0.0239563 0.0203728 0.023785 0.025339 0.0187954 0.0378869 
178   0.20805   0.209656   0.100794  0.38645 0.0706 0.02445 0.0221256 0.0245938 0.0297377 0.0195794 0.0405429 
179   0.209244   0.207956   0.102544  0.385369 0.0707688 0.0241188 0.0214792 0.0234014 0.0230669 0.0198117 0.0396601 
180   0.210012   0.206581   0.1042  0.383606 0.0707375 0.0248625 0.0218943 0.0240435 0.0245627 0.020435 0.0367394 
181   0.211044   0.20505   0.105656  0.38235 0.0707375 0.0251625 0.0225582 0.0247784 0.0256718 0.019926 0.0402898 
182   0.212431   0.203956   0.107387  0.380931 0.0710812 0.0242125 0.0208784 0.0226469 0.0234842 0.0208905 0.0367556 
183   0.21315   0.202263   0.108706  0.379512 0.0711875 0.0251813 0.0223308 0.0242086 0.026132 0.0206074 0.0374571 
184   0.214163   0.200669   0.110544  0.378213 0.071625 0.0247875 0.0221088 0.0231753 0.0229978 0.0212114 0.0341528 
185   0.215481   0.199381   0.111931  0.376994 0.0718063 0.0244062 0.0210996 0.0244184 0.0239724 0.0208051 0.03726 
186   0.216537   0.19815   0.1135  0.37545 0.07185 0.0245125 0.0204194 0.0243566 0.0232844 0.0212537 0.0391679 
187   0.217331   0.196925   0.115069  0.374206 0.0720563 0.0244125 0.0217341 0.0240664 0.0247247 0.0208084 0.0368824 
188   0.218287   0.195656   0.116862  0.372181 0.0722187 0.0247938 0.0219711 0.0247556 0.0223779 0.0220968 0.0358227 
189   0.219112   0.194069   0.118663  0.370169 0.0726813 0.0253062 0.02365 0.0249481 0.023318 0.0215621 0.0335785 
190   0.220169   0.192956   0.120713  0.368156 0.0731062 0.0249 0.0221347 0.024347 0.0221742 0.0221858 0.0329349 
191   0.220612   0.1917   0.122938  0.366013 0.07375 0.0249875 0.0238453 0.0224144 0.0207104 0.0222052 0.0304352 
192   0.221612   0.190463   0.124831  0.364431 0.0741688 0.0244938 0.0228058 0.023735 0.0224708 0.0220621 0.0330508 
193   0.222025   0.189081   0.126738  0.36225 0.0746437 0.0252625 0.023972 0.0229048 0.0216793 0.0236156 0.0326957 
194   0.222856   0.187919   0.1287  0.360375 0.0752875 0.0248625 0.0220414 0.0225432 0.0213532 0.0230676 0.0322365 
195   0.223431   0.186562   0.130887  0.358069 0.075675 0.025375 0.0235858 0.0229155 0.0198621 0.0224419 0.0332891 
196   0.223756   0.185363   0.132944  0.35595 0.076125 0.0258625 0.0241685 0.0238526 0.0221087 0.0236686 0.0327882 
197   0.224387   0.184156   0.135275  0.354087 0.0767188 0.025375 0.0232954 0.0241756 0.0213436 0.0229492 0.0325944 
198   0.225075   0.182919   0.137294  0.352356 0.0771125 0.0252437 0.023592 0.0238588 0.0210682 0.0218166 0.031609 
199   0.225812   0.181981   0.139481  0.3502 0.0774625 0.0250625 0.0231034 0.0230635 0.0202577 0.0226866 0.0306371 
200   0.226669   0.181075   0.141662  0.348025 0.0779625 0.0246063 0.0224744 0.024144 0.0205225 0.0229155 0.0317896 
201   0.22775   0.179856   0.143588  0.345831 0.0786125 0.0243625 0.0215899 0.0241958 0.0203388 0.022915 0.0304634 
202   0.228381   0.178787   0.145725  0.343169 0.0795 0.0244375 0.0224204 0.023352 0.0200226 0.0243254 0.0255208 
203   0.229144   0.1777   0.147737  0.341094 0.0800187 0.0243063 0.0212912 0.0226526 0.0204581 0.0226929 0.0291667 
204   0.229744   0.176737   0.149294  0.338913 0.0807438 0.0245687 0.021984 0.0244795 0.0204332 0.0235089 0.0302273 
205   0.230675   0.175794   0.151262  0.336238 0.0814312 0.0246 0.021981 0.024436 0.0199272 0.0242319 0.026163 
206   0.231106   0.175356   0.152956  0.333562 0.0821563 0.0248625 0.0231928 0.0217585 0.0196265 0.0243132 0.0280912 
207   0.231931   0.174269   0.154956  0.3315 0.0832375 0.0241062 0.0233388 0.0235948 0.0201446 0.0237399 0.027539 
208   0.23245   0.173344   0.156619  0.329369 0.084075 0.0241437 0.0233367 0.0229889 0.0205703 0.0232466 0.0259048 
209   0.233156   0.172331   0.158837  0.326838 0.0849375 0.0239 0.0230695 0.0233279 0.0187956 0.0243458 0.0254237 
210   0.233575   0.171219   0.161  0.324281 0.0861813 0.0237437 0.0224903 0.0241178 0.0190053 0.0244005 0.0231788 
211   0.233613   0.1703   0.162569  0.322062 0.08735 0.0241062 0.0238681 0.0223033 0.0210016 0.0237641 0.0233519 
212   0.233675   0.1692   0.164225  0.32035 0.0882562 0.0242937 0.0235165 0.0237816 0.0208373 0.023268 0.0261878 
213   0.234306   0.168375   0.166  0.31765 0.0893687 0.0243 0.0228416 0.0227911 0.019828 0.0251483 0.0245733 
214   0.234931   0.167488   0.167344  0.315244 0.09055 0.0244437 0.0219531 0.0231255 0.0212726 0.0243586 0.0224491 
215   0.234956   0.166831   0.169025  0.312894 0.0916875 0.0246063 0.0242624 0.0227629 0.0199813 0.024604 0.0225704 
216   0.234975   0.166137   0.170962  0.310619 0.0929375 0.0243687 0.0246854 0.0224778 0.0194868 0.0243693 0.0213361 
217   0.234412   0.165713   0.172869  0.308387 0.0943313 0.0242875 0.0243643 0.0220826 0.0189369 0.0248094 0.0221251 
218   0.234313   0.164887   0.174606  0.305725 0.095225 0.0252438 0.0239695 0.0235347 0.0198127 0.0252726 0.0241171 
219   0.234887   0.164288   0.1763  0.303769 0.0964 0.0243562 0.0227527 0.0229702 0.0190786 0.0246341 0.0212654 
