# Table 
0 1 1 1 1 1 1 1 1 1
1 0.360191 0.33412 0.429259 0.348857 0.309128 0.808611 0.149998 -0.370599 0.860183
2 0.346138 0.323644 0.41924 0.332667 0.299894 0.778837 0.147494 -0.39682 0.847713
3 0.332788 0.313182 0.408356 0.316912 0.290431 0.746482 0.144942 -0.418684 0.835568
4 0.319142 0.302514 0.396076 0.301437 0.280738 0.712046 0.139664 -0.43596 0.82404
5 0.305563 0.290546 0.381908 0.286248 0.26968 0.677327 0.133202 -0.446864 0.809903
6 0.292255 0.277901 0.367041 0.271081 0.258315 0.641256 0.125857 -0.451049 0.794223
7 0.279742 0.264929 0.351365 0.256731 0.24616 0.605277 0.119035 -0.446827 0.776344
8 0.267473 0.251828 0.334858 0.242291 0.233535 0.572376 0.111428 -0.440226 0.756429
9 0.255633 0.239118 0.317958 0.228118 0.221012 0.541908 0.103414 -0.428964 0.734772
10 0.244313 0.225824 0.300631 0.214377 0.20788 0.513033 0.0956988 -0.413209 0.71091
11 0.233032 0.213341 0.28297 0.200505 0.195227 0.488101 0.087491 -0.39812 0.685541
12 0.221992 0.200782 0.265609 0.187088 0.18239 0.464344 0.0795703 -0.38068 0.658736
13 0.211158 0.188874 0.248084 0.173923 0.170248 0.442799 0.0715875 -0.363247 0.631405
14 0.200502 0.177197 0.231077 0.161527 0.15822 0.421964 0.0637581 -0.343883 0.602996
15 0.190316 0.166128 0.214337 0.149411 0.146843 0.403597 0.0569067 -0.325128 0.574092
16 0.180239 0.155412 0.198156 0.138045 0.136001 0.385184 0.0499188 -0.30537 0.545005
17 0.170252 0.145212 0.182521 0.127265 0.125733 0.367667 0.0431937 -0.286657 0.516053
18 0.160745 0.135426 0.167359 0.117215 0.115703 0.350585 0.0371328 -0.266535 0.486904
19 0.151405 0.126296 0.152904 0.107795 0.10648 0.333798 0.031767 -0.247916 0.458192
20 0.142312 0.117414 0.13923 0.0987869 0.097663 0.317808 0.0263103 -0.229566 0.430233
