# Table 
50 0.0485804 0.0104074 0.0482734 0.000778523 0.0524633 0.000994373 0.0789198 0.0411788 0.0294776 0.0177874
51 0.0456198 0.010154 0.0450827 0.00114277 0.0494094 0.00094532 0.0751407 0.0407123 0.0265194 0.0176809
52 0.0426053 0.00996287 0.0420505 0.00129695 0.0466718 0.000773798 0.0711914 0.0401562 0.0237904 0.0173523
53 0.0399469 0.00977054 0.0391968 0.0015701 0.0439332 0.000782572 0.0675809 0.0400183 0.0212377 0.0173981
54 0.037281 0.00945289 0.0365414 0.00190855 0.0415794 0.000738793 0.0638147 0.0393512 0.0190331 0.0173225
55 0.0349134 0.00914385 0.0340107 0.0020321 0.039416 0.000687162 0.0604318 0.0388084 0.0168822 0.0174832
56 0.0326496 0.00893934 0.0314393 0.00220335 0.037271 0.000683458 0.0570108 0.0379564 0.0149081 0.016776
57 0.0305299 0.0085994 0.0293172 0.00245964 0.035314 0.000688215 0.0539953 0.0370647 0.0129919 0.0167887
58 0.028436 0.00840525 0.0270099 0.00265226 0.0333449 0.000543209 0.0505102 0.036704 0.0114631 0.0164866
59 0.0265742 0.00807663 0.0248765 0.00280302 0.0317327 0.000610891 0.0474552 0.0358979 0.0100455 0.0165183
60 0.0248103 0.00782622 0.0228521 0.00310601 0.0300956 0.000372014 0.0443928 0.0348394 0.0086292 0.0159788
61 0.0231011 0.00751189 0.0210083 0.00319149 0.0285956 0.000456869 0.0414024 0.0343498 0.00747957 0.0159859
62 0.0216216 0.00720551 0.0191472 0.00336198 0.0271935 0.000462178 0.0389112 0.0333522 0.0064365 0.0157343
63 0.0200927 0.00688834 0.0173209 0.00354846 0.0257953 0.000418344 0.0361473 0.0322208 0.00518423 0.0154585
64 0.0187863 0.00659762 0.0155545 0.00360958 0.0244995 0.000366533 0.0333244 0.0313042 0.00452025 0.0149943
65 0.0173825 0.00631531 0.0139331 0.00376773 0.0233342 0.000284677 0.0307567 0.0301985 0.00352175 0.0145388
66 0.0161675 0.00594166 0.0123442 0.00386281 0.0221149 0.000261086 0.0284749 0.0295699 0.00268731 0.0148883
67 0.0151782 0.00558575 0.0107889 0.00397966 0.0210205 0.000269261 0.0263456 0.0282266 0.00210526 0.0143486
68 0.0140826 0.00520949 0.0093538 0.00406474 0.0199029 0.000322544 0.0240224 0.0271705 0.0013181 0.0142168
69 0.0131764 0.00496541 0.0079629 0.00417291 0.0190085 0.000179102 0.0221576 0.026051 0.00101427 0.013772
70 0.0123024 0.00452766 0.00666616 0.00419844 0.0179911 0.000200112 0.0203464 0.0245996 0.000347424 0.0134478
71 0.0115483 0.00431361 0.00536903 0.00437904 0.0169815 0.000152532 0.0186889 0.023377 5.01324e-05 0.0130296
72 0.0107634 0.00399399 0.00412248 0.00441274 0.0160495 3.56037e-05 0.0166974 0.0221311 -0.000406431 0.0125113
73 0.0100592 0.00356589 0.00296156 0.00447127 0.0152081 0.000131212 0.0150835 0.0207635 -0.000679048 0.0125518
74 0.00943045 0.00314206 0.00185511 0.00447641 0.0144899 0.000105253 0.0135597 0.0196035 -0.000806583 0.0124601
75 0.00886825 0.00285721 0.000764606 0.00452741 0.0136095 0.000143464 0.0120232 0.0184214 -0.000875215 0.0122701
76 0.00839726 0.00259269 -0.000235279 0.0045589 0.0128013 0.000210155 0.0106604 0.0175233 -0.001143 0.0121873
77 0.00791242 0.00224519 -0.00127611 0.00459839 0.0120074 0.000268248 0.00917595 0.0164017 -0.0011128 0.0118302
78 0.00752351 0.00184846 -0.00231761 0.00462833 0.0112615 0.000282365 0.00794278 0.015516 -0.00108572 0.0120538
79 0.00713997 0.00158782 -0.00315064 0.00459706 0.010539 0.000318245 0.00675313 0.0146691 -0.00112585 0.0118753
80 0.00677632 0.00131491 -0.00406211 0.00446535 0.00979724 0.000366874 0.0055843 0.0139106 -0.000968396 0.0120308
81 0.00645999 0.00100247 -0.0048868 0.00436583 0.00914527 0.000363989 0.00440188 0.013054 -0.000732724 0.0119667
82 0.0061895 0.000652689 -0.00569413 0.00429243 0.0085906 0.000490056 0.00345773 0.0121838 -0.000543803 0.0120024
83 0.00591574 0.000541087 -0.00647181 0.00426885 0.00793931 0.00057761 0.00250754 0.0118347 -0.000366316 0.0120569
84 0.00565852 0.000222384 -0.0071293 0.00415025 0.00730799 0.000683497 0.00151653 0.0114462 -0.000111213 0.0123919
85 0.00539685 5.9123e-05 -0.00784367 0.00401161 0.00676545 0.00084151 0.000491095 0.0113416 8.13551e-05 0.012765
86 0.00522626 0.00017132 -0.00845304 0.00388094 0.00617795 0.000821912 -0.000224059 0.011009 0.000435357 0.0128696
87 0.00497408 0.000187157 -0.00920669 0.00368801 0.00571856 0.00100315 -0.00136502 0.0108584 0.000883151 0.0129025
88 0.00474244 0.000306843 -0.00976456 0.00346513 0.00526629 0.0010929 -0.00236229 0.0113921 0.00138944 0.0135335
89 0.00453895 0.000454586 -0.0102968 0.00340252 0.00477405 0.00119259 -0.0033877 0.0110762 0.00150729 0.0138311
90 0.00427292 0.000506796 -0.0108157 0.00336981 0.00425588 0.00127722 -0.00405929 0.0111094 0.0021224 0.0138987
91 0.00404854 0.000516381 -0.0113539 0.00311134 0.00384705 0.00135588 -0.00520378 0.0115042 0.0024052 0.0143132
92 0.00376822 0.000686495 -0.011792 0.0029595 0.00345679 0.00154382 -0.00605114 0.0117384 0.00277079 0.0147638
93 0.00355753 0.000752766 -0.0121637 0.00280199 0.00297013 0.00162742 -0.00675179 0.0121955 0.00302064 0.015236
94 0.00332596 0.000784124 -0.012596 0.00262634 0.00265422 0.00175589 -0.00775399 0.0122899 0.00348664 0.015335
95 0.00302145 0.000727929 -0.0129176 0.00239363 0.00236453 0.00184199 -0.00861114 0.0132072 0.00381435 0.0158388
96 0.00271039 0.000718651 -0.0132955 0.00233636 0.00197566 0.00197277 -0.00960843 0.0134365 0.00412198 0.0158961
97 0.00243131 0.000719704 -0.0136065 0.0022467 0.0016712 0.00210047 -0.0101696 0.0139135 0.00407838 0.0164017
98 0.00206068 0.000589878 -0.0139104 0.00205646 0.00135152 0.00216715 -0.0113161 0.0145783 0.00443313 0.0165837
99 0.00170907 0.000551395 -0.0141828 0.00197163 0.00101894 0.00232885 -0.0120761 0.0153993 0.00457734 0.0169012
100 0.00143815 0.000488891 -0.0143722 0.00183335 0.000813872 0.00242524 -0.0127681 0.0157662 0.00474591 0.0171621
101 0.000995094 0.000467152 -0.0146019 0.001734 0.000456121 0.00246993 -0.0136951 0.0161407 0.00474692 0.0172797
102 0.000658783 0.00043586 -0.014803 0.00178842 0.000257503 0.00269215 -0.014719 0.0166037 0.00514316 0.0175923
103 0.000317519 0.000338049 -0.0150092 0.00173972 2.47461e-05 0.00273644 -0.0154303 0.017107 0.00529647 0.0177327
104 5.40594e-06 0.000241635 -0.0151315 0.00170505 -0.000243907 0.00289624 -0.0162316 0.0175669 0.00547586 0.0179088
105 -0.000431752 0.000131899 -0.0153249 0.00171426 -0.000528352 0.0029878 -0.0170941 0.0178914 0.00550099 0.0179607
106 -0.000898498 8.35776e-05 -0.0153895 0.00156667 -0.000659478 0.00300243 -0.0181151 0.0186415 0.00552505 0.0180805
107 -0.00129498 6.29915e-05 -0.0155533 0.00161947 -0.00090182 0.00309162 -0.0189811 0.0189722 0.00556924 0.0180691
108 -0.00163663 0.000122437 -0.0156644 0.00170058 -0.00119058 0.00320262 -0.0197326 0.0189774 0.00555655 0.0179268
109 -0.00213478 0.000231087 -0.0157822 0.0017118 -0.00142143 0.00322849 -0.0203303 0.0194137 0.00539263 0.0177255
110 -0.0025638 0.000437332 -0.0158148 0.00176272 -0.00160728 0.00327411 -0.0214357 0.0197462 0.00557158 0.0174363
111 -0.00296992 0.000515288 -0.0159083 0.00171919 -0.00182939 0.00327998 -0.0221401 0.0200207 0.00537168 0.0172971
112 -0.0034303 0.000778946 -0.0159972 0.00170519 -0.00206821 0.00329543 -0.0228204 0.0203713 0.00520697 0.0169879
113 -0.00390379 0.000886696 -0.016036 0.00181597 -0.00222144 0.00328357 -0.0237638 0.0205107 0.00529621 0.0166445
114 -0.00440822 0.00104337 -0.0161818 0.00183247 -0.00253598 0.00330611 -0.0246062 0.020495 0.00513189 0.016464
115 -0.00484472 0.00118181 -0.0162762 0.00193405 -0.00276588 0.00326532 -0.0253967 0.0206103 0.00505994 0.0159695
116 -0.0053116 0.00132127 -0.0163455 0.00191901 -0.00298583 0.00316025 -0.0260421 0.020553 0.00490683 0.0155829
117 -0.00583509 0.00145484 -0.0163898 0.00196896 -0.00320328 0.00302931 -0.0268779 0.0204271 0.00465989 0.0149426
118 -0.00640659 0.00162523 -0.0164815 0.00201772 -0.00341185 0.00302365 -0.0277931 0.0207033 0.00452424 0.0146238
119 -0.00691538 0.00183909 -0.0165167 0.00204825 -0.00370729 0.00280709 -0.0282731 0.0200581 0.00400559 0.0137172
120 -0.00736687 0.00192548 -0.0166094 0.00211491 -0.00391999 0.00268537 -0.0291593 0.01987 0.00386755 0.0132126
121 -0.00789895 0.00211162 -0.0167072 0.00210662 -0.0041249 0.00254257 -0.0300082 0.0197708 0.00376257 0.0125101
122 -0.00847408 0.00223133 -0.0167487 0.00210962 -0.00451101 0.00226596 -0.0306588 0.0193514 0.00315131 0.0118752
123 -0.00896402 0.00241139 -0.016899 0.00213567 -0.00476834 0.00213286 -0.0312818 0.0193106 0.00267522 0.0111564
124 -0.00949469 0.00254087 -0.0169256 0.00208063 -0.00489122 0.00183791 -0.032041 0.0187395 0.00225787 0.0104358
125 -0.0100396 0.00270629 -0.0170466 0.00204661 -0.00524567 0.00166991 -0.0325901 0.0186411 0.00183523 0.00980083
126 -0.010544 0.00290555 -0.0171279 0.00208634 -0.00548514 0.00135712 -0.0330235 0.0179046 0.00137444 0.00874384
127 -0.0110674 0.00302661 -0.0171303 0.00207966 -0.00587481 0.00108778 -0.0334303 0.0175815 0.000704791 0.00808699
128 -0.0115828 0.00314822 -0.0171926 0.00207577 -0.00609931 0.000794214 -0.0340335 0.0171905 0.000229084 0.0074096
129 -0.0120533 0.00329906 -0.0172703 0.00208345 -0.00637214 0.000477266 -0.0343873 0.0165957 -0.000462436 0.00658891
130 -0.0126034 0.00337703 -0.01729 0.00199621 -0.00670003 0.000179854 -0.0347103 0.0160896 -0.00122366 0.00568909
131 -0.0130116 0.00355761 -0.01735 0.00190281 -0.00698211 0.000242007 -0.0348981 0.0156143 -0.00192798 0.00488856
132 -0.013522 0.00356302 -0.0173749 0.00187137 -0.00735878 0.000528713 -0.0350262 0.0151991 -0.00273846 0.00442102
133 -0.0139689 0.0037133 -0.0174076 0.00177991 -0.00772593 0.000973301 -0.0353944 0.0147016 -0.0036113 0.00347812
134 -0.0144413 0.00379435 -0.0173399 0.00177852 -0.00807336 0.00137427 -0.0351494 0.0139223 -0.00456946 0.00270834
135 -0.014809 0.00392441 -0.0173256 0.0017512 -0.00838523 0.00175294 -0.035117 0.0135347 -0.00551432 0.00185198
136 -0.0152124 0.00397282 -0.0173974 0.00165249 -0.00880007 0.00214347 -0.0349918 0.0130966 -0.00641845 0.00124746
137 -0.0156185 0.00407915 -0.0173534 0.00155627 -0.00915134 0.00257429 -0.0348135 0.0125714 -0.00734731 0.000568485
138 -0.0158909 0.00415456 -0.0172924 0.00146251 -0.00951051 0.00294069 -0.0344896 0.0120875 -0.00829639 5.74124e-05
139 -0.0162163 0.0041775 -0.0173238 0.0013657 -0.00988211 0.00334254 -0.034285 0.0117011 -0.0092032 0.000676534
140 -0.0165571 0.00424259 -0.0172511 0.00132813 -0.0103104 0.00374557 -0.0337684 0.0110435 -0.0103205 0.0013826
141 -0.0167805 0.00426699 -0.0172188 0.00125601 -0.0106634 0.00414853 -0.0333562 0.0105621 -0.0112213 0.00196007
142 -0.0170231 0.00425144 -0.0171616 0.00117 -0.0110541 0.004522 -0.0328929 0.0101093 -0.0122932 0.00245567
143 -0.0172348 0.0042336 -0.0170998 0.00108562 -0.0114261 0.00482143 -0.0322788 0.00945601 -0.013251 0.00292904
144 -0.01742 0.0042336 -0.0169922 0.00104732 -0.0118015 0.00526446 -0.031515 0.00876892 -0.0142762 0.00359868
145 -0.0175738 0.00424962 -0.0169503 0.000916745 -0.0121578 0.00560026 -0.0310634 0.0083231 -0.0152128 0.0041195
146 -0.0177286 0.00422308 -0.0168486 0.000834183 -0.0125435 0.00591482 -0.0305063 0.00808797 -0.0162239 0.00454273
147 -0.0178663 0.00420304 -0.0167374 0.000744184 -0.0128098 0.00622205 -0.0297391 0.00737447 -0.0170324 0.00507333
148 -0.0179011 0.0041384 -0.0166524 0.000657498 -0.0132204 0.00651976 -0.0291385 0.00688161 -0.017788 0.00548165
149 -0.0179667 0.00415755 -0.0166207 0.000621579 -0.0135866 0.00680618 -0.028617 0.00633966 -0.0185105 0.00585912
150 -0.0180443 0.00405295 -0.0164956 0.000528401 -0.0138592 0.00699756 -0.0278795 0.00607045 -0.0192562 0.00617263
151 -0.01811 0.0040482 -0.016444 0.000516861 -0.0142054 0.00726514 -0.0272808 0.0055832 -0.0200191 0.006443
152 -0.0181588 0.00400262 -0.0163895 0.000434805 -0.0144867 0.00746964 -0.0269889 0.00513576 -0.020482 0.00686583
153 -0.0181799 0.0038965 -0.0163734 0.000376969 -0.0147925 0.0076237 -0.0262678 0.00472004 -0.021186 0.00697041
154 -0.0181762 0.00387493 -0.0162596 0.000276014 -0.0150515 0.00780628 -0.0256543 0.00437075 -0.0217222 0.00718662
155 -0.0181033 0.00378825 -0.0162481 0.000257459 -0.0153255 0.0078875 -0.0251145 0.00392635 -0.0221183 0.00752677
156 -0.018162 0.00373029 -0.016189 0.000251379 -0.0155912 0.00802423 -0.0245692 0.00322834 -0.0226245 0.00780295
157 -0.01813 0.00362391 -0.0161522 0.000290656 -0.0158175 0.00800757 -0.0242798 0.00292611 -0.0230078 0.00799296
158 -0.0181242 0.00354593 -0.0161744 0.000166896 -0.016065 0.00811057 -0.0239297 0.00268512 -0.0233962 0.00818148
159 -0.0180563 0.00344592 -0.0161681 0.000244535 -0.0162785 0.00807783 -0.0234842 0.00212562 -0.0235748 0.00837888
160 -0.0180592 0.00332964 -0.0162044 0.000306415 -0.0165318 0.00805173 -0.0231051 0.00151116 -0.0239515 0.00848828
161 -0.0179803 0.00328482 -0.016208 0.000279637 -0.0167108 0.00798683 -0.0227249 0.00133122 -0.0241609 0.00861595
162 -0.0179402 0.00316227 -0.0162295 0.00026431 -0.0169246 0.00793767 -0.0224685 0.00113088 -0.0243714 0.00854484
163 -0.0179294 0.00306693 -0.016268 0.000307379 -0.0170135 0.00786902 -0.022351 0.000801939 -0.0242912 0.00864349
164 -0.0178477 0.00297473 -0.0163121 0.000319441 -0.0171925 0.00767884 -0.021937 0.000364159 -0.024392 0.00868184
165 -0.0177819 0.0028673 -0.0163363 0.00037611 -0.0173741 0.00752682 -0.0217746 6.51291e-05 -0.0244849 0.00876596
166 -0.0177366 0.00275055 -0.0164101 0.00040904 -0.01747 0.00731386 -0.0217354 0.00027992 -0.0244321 0.00869033
167 -0.0176623 0.00269994 -0.0163955 0.000513311 -0.0176609 0.00707596 -0.021343 0.000597843 -0.0245475 0.00865976
168 -0.0175891 0.00251569 -0.0164548 0.000592722 -0.017776 0.00688719 -0.0214356 0.000930504 -0.0243244 0.00857262
169 -0.0175131 0.00246002 -0.0165345 0.000599594 -0.0178742 0.00656724 -0.0213314 0.000994334 -0.0241632 0.00848838
170 -0.0173829 0.00231824 -0.0165912 0.000730476 -0.0179759 0.00623431 -0.0210749 0.00132383 -0.0241927 0.00829963
171 -0.0173031 0.00210559 -0.0166324 0.000750586 -0.0181295 0.00590775 -0.0208532 0.00164525 -0.0240432 0.00813966
172 -0.0171605 0.00199568 -0.0166854 0.000836163 -0.0181922 0.00552634 -0.0207988 0.00179221 -0.0239222 0.00800134
173 -0.0170577 0.001933 -0.0167401 0.000901343 -0.0183189 0.00518557 -0.0206541 0.00177871 -0.0239122 0.00771436
174 -0.0169476 0.00179007 -0.0168009 0.00100121 -0.0183672 0.0047284 -0.0203863 0.00207404 -0.0237348 0.00760342
175 -0.0168005 0.00158099 -0.0167763 0.00108284 -0.0185025 0.00435288 -0.0202028 0.00234608 -0.0235948 0.00721565
176 -0.0166275 0.00152318 -0.0168591 0.00118547 -0.0185535 0.00389021 -0.0199398 0.0025387 -0.0234809 0.00712894
177 -0.0164084 0.00134241 -0.0168252 0.00119961 -0.0186346 0.00344811 -0.0197322 0.00260483 -0.0233741 0.00688527
178 -0.0162528 0.00124046 -0.0168235 0.00133031 -0.0187474 0.00305659 -0.0191775 0.00291853 -0.0232458 0.00671733
179 -0.0160541 0.00106362 -0.0168235 0.00139563 -0.018832 0.00256802 -0.018977 0.00321453 -0.0232392 0.00641822
180 -0.0158346 0.00092472 -0.0169008 0.00149307 -0.0190047 0.00212865 -0.0184577 0.00342995 -0.023211 0.00604791
181 -0.0157298 0.000808107 -0.0168691 0.00159169 -0.0190918 0.00165686 -0.0181981 0.00365886 -0.0232597 0.0060006
182 -0.0154423 0.000619292 -0.0168584 0.00168211 -0.0192144 0.00117256 -0.0176511 0.00389794 -0.0231692 0.00571521
183 -0.0152316 0.00051132 -0.0168596 0.00173658 -0.0193663 0.000726253 -0.0171708 0.00418044 -0.0232927 0.00564646
184 -0.0150796 0.000360638 -0.0168248 0.00183201 -0.0195085 0.00023879 -0.0165536 0.00430144 -0.0233865 0.00530348
185 -0.0148799 0.000264784 -0.0167898 0.00189862 -0.0196283 0.000166646 -0.016097 0.00461368 -0.023317 0.00515439
186 -0.0146415 7.58041e-05 -0.0167821 0.00201477 -0.0197388 0.0007021 -0.0155954 0.00498042 -0.0233758 0.0050064
187 -0.0144296 5.38655e-05 -0.016674 0.00206342 -0.0198541 0.00112159 -0.0148518 0.0052208 -0.0234173 0.00475356
188 -0.0141896 0.000175541 -0.016693 0.00210604 -0.0200613 0.00157159 -0.0143164 0.00545209 -0.0236694 0.00458874
189 -0.0139924 0.000274085 -0.0166211 0.00216054 -0.020121 0.00197316 -0.0137178 0.00574496 -0.0237693 0.00445878
190 -0.0138269 0.000418873 -0.016543 0.00219078 -0.0203098 0.00238385 -0.0130772 0.00617155 -0.0238787 0.00428502
191 -0.0136047 0.000601651 -0.016543 0.00223383 -0.0204265 0.00285636 -0.0124362 0.0064131 -0.0238714 0.00391187
192 -0.0133806 0.00074562 -0.0165061 0.00233651 -0.0205714 0.00322564 -0.011917 0.00688806 -0.0240205 0.0039294
193 -0.0132593 0.000901648 -0.0163913 0.00234478 -0.0206568 0.00354143 -0.0113385 0.00733618 -0.0241084 0.00396599
194 -0.0130668 0.00100154 -0.0163197 0.00240012 -0.0208123 0.00386124 -0.0105922 0.00757578 -0.0242082 0.00373519
195 -0.0129436 0.00115579 -0.0163274 0.00237777 -0.0209571 0.0042064 -0.0101197 0.00803696 -0.0242114 0.00368015
196 -0.0127774 0.00130943 -0.016253 0.00232995 -0.0210636 0.00444955 -0.00956851 0.00844573 -0.0243837 0.00352527
197 -0.0126178 0.00142994 -0.0162324 0.00235496 -0.0211684 0.0047116 -0.0090535 0.00880586 -0.0244373 0.00347786
198 -0.0125046 0.0016356 -0.0161885 0.00237074 -0.0212627 0.00500353 -0.00864932 0.00937787 -0.0244344 0.00349932
199 -0.0124038 0.00173617 -0.0161542 0.00239308 -0.0213996 0.00518055 -0.00820062 0.00967597 -0.0245252 0.00345037
200 -0.0122946 0.00185702 -0.0161432 0.00235437 -0.0215031 0.00539906 -0.00785581 0.0100046 -0.0244621 0.00332081
201 -0.0121866 0.00199755 -0.0161155 0.0023216 -0.0215317 0.00556074 -0.00740101 0.010351 -0.0245392 0.0032415
202 -0.0121205 0.00217825 -0.016134 0.00230475 -0.0216351 0.00567774 -0.00700798 0.0108326 -0.0246032 0.00325814
203 -0.0120671 0.00225693 -0.0161533 0.00226621 -0.021767 0.00579584 -0.00680626 0.0112749 -0.0246556 0.00335202
204 -0.012016 0.00232174 -0.016118 0.00219475 -0.0218326 0.00585947 -0.00641745 0.0116423 -0.0246352 0.00339783
205 -0.0119568 0.0024806 -0.016097 0.00222886 -0.0219162 0.00597162 -0.00615371 0.0120792 -0.0245063 0.00338814
206 -0.0118996 0.00262877 -0.0160904 0.00218252 -0.0219767 0.00602826 -0.00588465 0.0126096 -0.0245594 0.00338492
207 -0.0118645 0.002698 -0.0160253 0.00216096 -0.0219854 0.00606469 -0.00571662 0.0128728 -0.0244702 0.00345275
208 -0.0117951 0.0027592 -0.0160471 0.00207742 -0.0220037 0.00603836 -0.00550327 0.0133117 -0.0243206 0.00368712
209 -0.0118195 0.00290857 -0.0160658 0.00209116 -0.0220589 0.00606513 -0.00537735 0.0136776 -0.0242263 0.00366225
210 -0.0117723 0.00298909 -0.016078 0.00204321 -0.0220152 0.00595923 -0.00528596 0.0140729 -0.0241788 0.00378519
211 -0.0117219 0.00308872 -0.0161001 0.0020311 -0.0220606 0.00589871 -0.00516584 0.0145579 -0.0239374 0.00391673
212 -0.0117036 0.00311894 -0.0160446 0.00203905 -0.0220985 0.00586198 -0.00493173 0.0150371 -0.0239465 0.00418176
213 -0.0117219 0.00314533 -0.0160549 0.00202662 -0.0220359 0.00570085 -0.00482714 0.0155124 -0.0237827 0.00446048
214 -0.0117058 0.0032176 -0.0160698 0.00199863 -0.0220105 0.00552498 -0.00488699 0.015961 -0.0235801 0.00466816
215 -0.0116912 0.00323358 -0.016095 0.00194148 -0.0219474 0.00541144 -0.00486502 0.0162126 -0.0234191 0.00498921
216 -0.0116571 0.00325947 -0.0160716 0.00197746 -0.0219179 0.00528539 -0.00471961 0.0167897 -0.0231767 0.00516206
217 -0.0116268 0.00337671 -0.0160642 0.00195535 -0.0218216 0.0050459 -0.00475031 0.0173811 -0.0229821 0.00562611
218 -0.0116626 0.0033725 -0.0160513 0.00198339 -0.0217735 0.00485741 -0.00483853 0.0177975 -0.0227795 0.0058149
219 -0.0116092 0.00334398 -0.0160379 0.00194407 -0.0216852 0.00465009 -0.00489797 0.0181725 -0.0225009 0.00618344
