# Table 
0 0.107709 0.297662 0.296631 0.297998 0.0277915 0.027844 0.0277584 0.00177097 0.00396955 0.00326224 0.00371693 0.000588779 0.000468796 0.000592235
1 0.11421 0.230958 0.357264 0.297568 0.0359834 0.02439 0.0309005 0.00122217 0.00255667 0.00354671 0.00265158 0.000441128 0.000410765 0.000375983
2 0.115872 0.229983 0.362795 0.29135 0.0364596 0.0244225 0.0319027 0.00114694 0.0028448 0.00375238 0.00249189 0.000494784 0.000394677 0.000316186
3 0.115765 0.235159 0.362773 0.286302 0.0358656 0.0244545 0.0321725 0.00115289 0.00326738 0.00332613 0.0023488 0.000562659 0.000352333 0.000335511
4 0.115947 0.235683 0.363179 0.285191 0.0358887 0.0245005 0.0322944 0.000918693 0.00239101 0.00301205 0.00227375 0.000405907 0.00029975 0.000300917
