0   0.0659556   0.311558  0.311153   0.311333  0.07295 0.0740833 0.0737917  
1   0.113569   0.295622  0.295203   0.295606  0.0730557 0.0736509 0.0727962  
2   0.148125   0.284489  0.283542   0.283844  0.071995 0.0732171 0.0739818  
3   0.173761   0.276017  0.275069   0.275153  0.0723129 0.0732795 0.0730153  
4   0.191553   0.270261  0.269072   0.269114  0.070507 0.0719919 0.0715158  
5   0.204383   0.266022  0.264692   0.264903  0.0717824 0.0720893 0.0711285  
6   0.213214   0.263167  0.261508   0.262111  0.0691672 0.0720335 0.0708017  
7   0.220344   0.260703  0.259011   0.259942  0.0716593 0.0697875 0.0703158  
8   0.225611   0.258669  0.257175   0.258544  0.0712497 0.0704174 0.0697486  
9   0.230086   0.256589  0.255708   0.257617  0.0735495 0.0718922 0.0703511  
10   0.233169   0.255386  0.254867   0.256578  0.0718075 0.0700125 0.0709064  
11   0.234483   0.255289  0.254094   0.256133  0.0698072 0.0712791 0.0695804  
12   0.2359   0.254694  0.254117   0.255289  0.0714659 0.0696482 0.071176  
13   0.235994   0.254836  0.254111   0.255058  0.0684698 0.0698826 0.0697793  
14   0.237122   0.254092  0.253806   0.254981  0.0729336 0.0710538 0.0701365  
15   0.237997   0.253492  0.254078   0.254433  0.0708078 0.0689395 0.0703213  
16   0.238508   0.253056  0.254308   0.254128  0.0717096 0.069948 0.0700467  
17   0.239256   0.252808  0.253942   0.253994  0.0700439 0.0708676 0.0692346  
18   0.239583   0.252892  0.253492   0.254033  0.0693433 0.0703355 0.0699928  
19   0.239517   0.253139  0.253725   0.253619  0.0695071 0.0693865 0.0708131  
20   0.238928   0.252975  0.254039   0.254058  0.0698343 0.0690927 0.0696034  
21   0.237883   0.253586  0.254339   0.254192  0.069045 0.069401 0.0698002  
22   0.238003   0.253983  0.254031   0.253983  0.0694592 0.0706079 0.0693593  
23   0.236858   0.254203  0.254567   0.254372  0.0683006 0.067446 0.0685631  
24   0.236514   0.253911  0.254692   0.254883  0.0697715 0.0678386 0.0687422  
25   0.2359   0.253994  0.25485   0.255256  0.0677949 0.0692668 0.0686589  
26   0.235133   0.254094  0.255447   0.255325  0.0671275 0.0681338 0.0681126  
27   0.235044   0.2541  0.255239   0.255617  0.0681286 0.0690075 0.0682899  
28   0.234136   0.254431  0.255678   0.255756  0.0676462 0.0664954 0.0676795  
29   0.233128   0.254511  0.256403   0.255958  0.067591 0.0661423 0.068718  
30   0.231611   0.254661  0.257014   0.256714  0.0662272 0.0663344 0.0659396  
31   0.230853   0.254517  0.257456   0.257175  0.067748 0.0661551 0.0663298  
32   0.230706   0.254583  0.257469   0.257242  0.0661275 0.0664948 0.0676258  
33   0.231058   0.254369  0.257033   0.257539  0.0683033 0.0672895 0.0667336  
34   0.229561   0.255008  0.257789   0.257642  0.0665371 0.0658691 0.0665703  
35   0.229992   0.254672  0.258108   0.257228  0.0682113 0.0666889 0.0677513  
36   0.230317   0.254214  0.258158   0.257311  0.0677341 0.0673813 0.0668884  
37   0.229528   0.253911  0.258781   0.257781  0.0675503 0.0665074 0.0660571  
38   0.229744   0.253933  0.2589   0.257422  0.065957 0.0673565 0.0678764  
39   0.229328   0.254025  0.259289   0.257358  0.0663888 0.0650509 0.0675932  
40   0.228036   0.254319  0.259589   0.258056  0.0657416 0.0655211 0.0650951  
41   0.227539   0.254306  0.259961   0.258194  0.0661242 0.0656059 0.0658019  
42   0.227317   0.253944  0.260144   0.258594  0.0667286 0.064967 0.0659925  
43   0.227283   0.253839  0.260217   0.258661  0.0662328 0.0648892 0.0658259  
44   0.226714   0.254114  0.260817   0.258356  0.0646189 0.0639318 0.0661311  
45   0.225836   0.254486  0.261244   0.258433  0.0641882 0.0645515 0.0646934  
46   0.224631   0.254569  0.262189   0.258611  0.0647711 0.0634251 0.0652973  
47   0.224317   0.2551  0.262131   0.258453  0.0633859 0.0658664 0.0643072  
48   0.224728   0.254886  0.262406   0.257981  0.0653665 0.0643763 0.0657116  
49   0.2241   0.255094  0.263242   0.257564  0.0639828 0.0629645 0.0661979  
50   0.223733   0.255444  0.263522   0.2573  0.062515 0.0634715 0.0665099  
51   0.223261   0.255811  0.263903   0.257025  0.0621575 0.0641418 0.0651639  
52   0.222411   0.256722  0.263906   0.256961  0.0613191 0.063123 0.0649634  
53   0.2224   0.257197  0.263964   0.256439  0.0625947 0.0636486 0.0650228  
54   0.221142   0.258239  0.264294   0.256325  0.0603514 0.0627822 0.064462  
55   0.220406   0.258922  0.264631   0.256042  0.0607426 0.0631451 0.0640463  
56   0.219319   0.25975  0.265797   0.255133  0.0613762 0.0614064 0.0641823  
57   0.218789   0.260333  0.266125   0.254753  0.0610844 0.0620356 0.0650531  
58   0.218325   0.260647  0.266375   0.254653  0.0608942 0.0615625 0.0635693  
59   0.21605   0.262044  0.267325   0.254581  0.0588386 0.0602013 0.0627434  
60   0.214906   0.262825  0.267769   0.2545  0.0601255 0.060351 0.0632085  
61   0.214514   0.263342  0.268053   0.254092  0.0596299 0.0602612 0.0635014  
62   0.214303   0.264361  0.267419   0.253917  0.0596395 0.0630369 0.0630131  
63   0.214453   0.264875  0.267339   0.253333  0.0584008 0.0607452 0.0634832  
64   0.214167   0.265547  0.267358   0.252928  0.0588433 0.0603479 0.0637281  
65   0.212536   0.266922  0.268356   0.252186  0.0575959 0.0580058 0.0628528  
66   0.211403   0.267589  0.268753   0.252256  0.0578716 0.0586908 0.0607356  
67   0.210106   0.268394  0.269556   0.251944  0.0574887 0.0582113 0.0630423  
68   0.209642   0.269122  0.269603   0.251633  0.0565503 0.0594085 0.0607277  
69   0.208306   0.270189  0.270036   0.251469  0.0555097 0.058172 0.0614761  
70   0.207717   0.270631  0.270306   0.251347  0.0575523 0.0577803 0.0611627  
71   0.206919   0.271122  0.270864   0.251094  0.0558367 0.0578872 0.0601757  
72   0.205997   0.272356  0.270928   0.250719  0.0554793 0.0578499 0.0610881  
73   0.204644   0.273164  0.271181   0.251011  0.0563092 0.0573851 0.0579222  
74   0.204433   0.274031  0.271331   0.250206  0.0552172 0.0581306 0.0597915  
75   0.202783   0.275044  0.271897   0.250275  0.0543634 0.0565219 0.0583298  
76   0.201914   0.2757  0.272142   0.250244  0.0545467 0.0569762 0.0566377  
77   0.200992   0.276475  0.272203   0.250331  0.053742 0.0568536 0.0567778  
78   0.200386   0.276911  0.272064   0.250639  0.0540535 0.0564734 0.0561258  
79   0.1988   0.277383  0.272417   0.2514  0.0539684 0.0549912 0.0558129  
80   0.197772   0.278236  0.271739   0.252253  0.0531054 0.0572448 0.0541302  
81   0.196914   0.278914  0.271536   0.252636  0.0528827 0.0555987 0.0541344  
82   0.196361   0.279728  0.270828   0.253083  0.0522463 0.0565405 0.0540193  
83   0.195272   0.280228  0.270544   0.253956  0.052422 0.0560422 0.0525848  
84   0.194192   0.28115  0.27005   0.254608  0.0512579 0.0560598 0.0527104  
85   0.193175   0.281992  0.269833   0.255  0.0521766 0.0557819 0.0539936  
86   0.192247   0.282614  0.269275   0.255864  0.0513116 0.0552296 0.0506427  
87   0.192008   0.283461  0.268386   0.256144  0.0506875 0.0558186 0.0520893  
88   0.190733   0.284464  0.267906   0.256897  0.0495659 0.0542026 0.0505683  
89   0.188858   0.285297  0.26755   0.258294  0.0508168 0.0547871 0.0495551  
90   0.187714   0.285842  0.267078   0.259367  0.0509021 0.0536764 0.049857  
91   0.18665   0.286447  0.266544   0.260358  0.0501929 0.0545305 0.0491261  
92   0.185247   0.287053  0.266083   0.261617  0.0504262 0.0539101 0.0485976  
93   0.184847   0.287372  0.2649   0.262881  0.0499521 0.05487 0.0468879  
94   0.183783   0.287881  0.263856   0.264481  0.0489976 0.0545908 0.047138  
95   0.182722   0.288597  0.263117   0.265564  0.0479655 0.0533962 0.0468844  
96   0.18165   0.289097  0.262369   0.266883  0.0488474 0.0536095 0.0454274  
97   0.180989   0.289161  0.261956   0.267894  0.0488782 0.0528411 0.0475655  
98   0.180217   0.289756  0.260647   0.269381  0.0473496 0.0530094 0.0454885  
99   0.178386   0.290672  0.259964   0.270978  0.0472237 0.0524869 0.0435877  
100   0.177431   0.291594  0.2588   0.272175  0.0458516 0.052924 0.0448684  
101   0.175978   0.292244  0.258172   0.273606  0.0466115 0.0512515 0.0452017  
102   0.174661   0.292875  0.257797   0.274667  0.0463463 0.0503647 0.0450364  
103   0.173956   0.293511  0.256944   0.275589  0.0466449 0.0516556 0.0444074  
104   0.172842   0.294283  0.255986   0.276889  0.0458056 0.051773 0.0437951  
105   0.171153   0.29495  0.255647   0.27825  0.0454116 0.0493733 0.0425461  
106   0.170994   0.295181  0.254889   0.278936  0.0455162 0.0504493 0.0441649  
107   0.170583   0.295561  0.254092   0.279764  0.046497 0.0498038 0.042692  
108   0.169678   0.295578  0.253994   0.28075  0.0452153 0.0481126 0.0428238  
109   0.168397   0.296261  0.253081   0.282261  0.0438313 0.0492574 0.0414168  
110   0.167622   0.296203  0.252739   0.283436  0.0441802 0.047284 0.0411361  
111   0.166242   0.296214  0.252717   0.284828  0.0439733 0.046084 0.042563  
112   0.165131   0.296222  0.252914   0.285733  0.0433996 0.0466926 0.0417406  
113   0.163928   0.295939  0.2528   0.287333  0.0445518 0.0456018 0.0400043  
114   0.162761   0.295833  0.252767   0.288639  0.0440594 0.0456334 0.041164  
115   0.161989   0.295386  0.253044   0.289581  0.0440376 0.0452437 0.0404388  
116   0.162253   0.294725  0.252831   0.290192  0.0440948 0.0444257 0.0417846  
117   0.160558   0.294917  0.253133   0.291392  0.0429214 0.0441117 0.0391408  
118   0.160164   0.294408  0.252939   0.292489  0.0430159 0.0443881 0.0396278  
119   0.158761   0.294153  0.253622   0.293464  0.042458 0.0425223 0.0398401  
120   0.157733   0.293969  0.253922   0.294375  0.0425988 0.0427583 0.0390546  
121   0.157108   0.293514  0.254217   0.295161  0.0426726 0.0429922 0.040217  
122   0.156647   0.292686  0.254531   0.296136  0.0422751 0.0419262 0.0379924  
123   0.155969   0.292264  0.254814   0.296953  0.0422523 0.0423219 0.0388335  
124   0.154264   0.292319  0.255611   0.297806  0.0412013 0.0408904 0.0381093  
125   0.153131   0.292122  0.256308   0.298439  0.0407564 0.0405455 0.0374312  
126   0.151639   0.292047  0.257006   0.299308  0.0411548 0.0409338 0.0368864  
127   0.150761   0.291883  0.257297   0.300058  0.0409656 0.0403688 0.0378372  
128   0.150192   0.291275  0.257731   0.300803  0.041769 0.0393838 0.0368169  
129   0.149439   0.290592  0.258386   0.301583  0.0416559 0.0395654 0.0373815  
130   0.149447   0.289361  0.259114   0.302078  0.0427002 0.039336 0.0377084  
131   0.149453   0.288297  0.259825   0.302425  0.0414419 0.0386896 0.0380881  
132   0.148792   0.2875  0.260431   0.303278  0.0409203 0.0387868 0.0368962  
133   0.147644   0.287264  0.2612   0.303892  0.0401932 0.0386753 0.0366367  
134   0.147164   0.286803  0.261681   0.304353  0.0408065 0.0382636 0.0369284  
135   0.145736   0.286383  0.262697   0.305183  0.0407558 0.0373335 0.0364343  
136   0.144967   0.285864  0.263447   0.305722  0.0407961 0.0376965 0.0364899  
137   0.144514   0.285433  0.264211   0.305842  0.0402192 0.0361552 0.0370889  
138   0.143875   0.284461  0.265256   0.306408  0.0416034 0.0361559 0.0361026  
139   0.143106   0.283914  0.265872   0.307108  0.0393141 0.0367884 0.035374  
140   0.142528   0.282858  0.266761   0.307853  0.0407694 0.036212 0.0345698  
141   0.141994   0.282131  0.267581   0.308294  0.0407939 0.0358311 0.0355058  
142   0.141872   0.281261  0.268494   0.308372  0.0398456 0.0352957 0.0362658  
143   0.141219   0.280492  0.269369   0.308919  0.0402651 0.0347824 0.035455  
144   0.140361   0.279642  0.270494   0.309503  0.0390287 0.0346179 0.0350595  
145   0.139719   0.278947  0.271153   0.310181  0.0393957 0.0349976 0.035146  
146   0.139058   0.278042  0.272131   0.310769  0.0388564 0.0342365 0.0349438  
147   0.138606   0.277086  0.273042   0.311267  0.0398322 0.033889 0.0343502  
148   0.138367   0.276039  0.273944   0.31165  0.0397189 0.0338878 0.0342418  
149   0.137417   0.275233  0.275206   0.312144  0.0387425 0.0323058 0.0345295  
150   0.136753   0.274319  0.276108   0.312819  0.0389266 0.0326322 0.0339319  
151   0.135667   0.2737  0.277003   0.313631  0.0384791 0.0328675 0.0333259  
152   0.134708   0.273042  0.277689   0.314561  0.037673 0.0329018 0.0330626  
153   0.134586   0.271814  0.279028   0.314572  0.0388626 0.0318002 0.0342717  
154   0.133506   0.271117  0.279958   0.315419  0.0371578 0.0326431 0.0330696  
155   0.133247   0.270408  0.280375   0.315969  0.0378373 0.0325048 0.0329367  
156   0.132189   0.269531  0.281347   0.316933  0.0371147 0.0316838 0.0328355  
157   0.131956   0.268689  0.282353   0.317003  0.0367408 0.0313077 0.0337085  
158   0.131003   0.267961  0.283494   0.317542  0.0367732 0.0314618 0.032115  
159   0.129569   0.267636  0.284386   0.318408  0.0355566 0.0304925 0.0321655  
160   0.129414   0.266997  0.284942   0.318647  0.0369698 0.0316373 0.0323222  
161   0.128336   0.266431  0.28585   0.319383  0.0354665 0.0304838 0.0318273  
162   0.127833   0.265836  0.286569   0.319761  0.0363238 0.0310672 0.0319018  
163   0.127464   0.265239  0.287289   0.320008  0.0360602 0.030049 0.0322202  
164   0.126239   0.264947  0.288547   0.320267  0.0345705 0.0294709 0.0311884  
165   0.125581   0.264372  0.2894   0.320647  0.0355626 0.0301607 0.031198  
166   0.125369   0.263808  0.290317   0.320506  0.0340954 0.029803 0.0327896  
167   0.124728   0.263358  0.291342   0.320572  0.0343473 0.0291061 0.0315214  
168   0.123928   0.263008  0.292331   0.320733  0.034617 0.0297093 0.0320607  
169   0.123986   0.262494  0.293114   0.320406  0.0345046 0.0293902 0.0321399  
170   0.123756   0.262128  0.294014   0.320103  0.0330589 0.0294065 0.0323375  
